Unnamed: 0.1,Unnamed: 0,Title,Start,End,Description,Web Page,Media,Media Caption,Media Credit,Tag,Place,Location,Source,Source URL
60,60,香港特别行政区中环,11/28/2022,,目前香港中环 人越来越多,,"<iframe src=""https://archive.org/embed/ipdz2HXoAEzMwM"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 11:34:00,李老师不是你李老师 twitter@whyyoutouzhele,People,香港特别行政区中环,"22.2818286,114.1582784",,https://twitter.com/whyyoutouzhele/status/1597192197635723264#m
61,61,南京大学,11/28/2022,,"南京大学仙林校区地下通道后续
稍早前，现场有人想将三人带走，被周围同学拦下，随后周围同学把三人送回宿舍。
目前警察和领导已经离开，三名学生暂时安全",,https://video.twimg.com/ext_tw_video/1597191025088405505/pu/vid/720x1280/1mU3KkCuSoTMpFJn.mp4?tag=12,2022-11-28 11:31:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,南京大学,"32.05723550180587,118.77807440802562",,https://twitter.com/whyyoutouzhele/status/1597191546428096512#m
62,62,浙江省杭州市,11/28/2022,,杭州湖滨银泰in77 现在,,https://video.twimg.com/ext_tw_video/1597190641846558722/pu/vid/720x960/C2jy33fCZfRgOMRF.mp4?tag=12,2022-11-28 11:28:00,李老师不是你李老师 twitter@whyyoutouzhele,People,浙江省杭州市,"30.259244461536102,120.2193754157201",,https://twitter.com/whyyoutouzhele/status/1597190700918923264#m
63,63,上海市上海市长宁县江苏路地铁1号口,11/28/2022,,上海长宁江苏路地铁1号口,,"<iframe src=""https://archive.org/embed/ipcIi4WQAI5cHJ"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 11:27:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市长宁县江苏路地铁1号口,"31.22398669964682, 121.42838645571975",,https://twitter.com/whyyoutouzhele/status/1597190328477716481#m
64,64,湖北省武汉市,11/28/2022,,"网友投稿 武汉火车站
出站统一扣押身份证，上了转运车才发放回来
一位市民与防疫人员交涉",,https://video.twimg.com/ext_tw_video/1597189062217154560/pu/vid/720x1280/Q6w36TMQZDJPNMzd.mp4?tag=12,2022-11-28 11:23:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1597189353213607937#m
65,65,上海市上海市,11/28/2022,,上海人民广场 随机查阅手机,,"<iframe src=""https://archive.org/embed/ipZuEnX0AE8IDv"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 11:16:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1597187727606550529#m
66,66,江苏省南京市,11/28/2022,,南京 总统府 目前情况,,"<iframe src=""https://archive.org/embed/ipZd7IXkAIR3gw"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 11:15:00,李老师不是你李老师 twitter@whyyoutouzhele,People,江苏省南京市,"32.05723550180587,118.77807440802562",,https://twitter.com/whyyoutouzhele/status/1597187441039151105#m
67,67,上海市上海市,11/28/2022,,上海 人民广场,,"<iframe src=""https://archive.org/embed/ipZRu5XEAAdXKK"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 11:14:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1597187206632046592#m
68,68,浙江省杭州市,11/28/2022,,杭州网友消息,,"<iframe src=""https://archive.org/embed/ipZGpkWQAAVbXy"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 11:13:00,李老师不是你李老师 twitter@whyyoutouzhele,People,浙江省杭州市,"30.259244461536102,120.2193754157201",,https://twitter.com/whyyoutouzhele/status/1597187008103067649#m
69,69,北京市北京市海淀区,11/28/2022,,北京 海淀区 目前情况,,"<iframe src=""https://archive.org/embed/ipYEMJXoAEfQaj"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 11:09:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市海淀区,"40.03316204507791,116.23967780102151",,https://twitter.com/whyyoutouzhele/status/1597185910545973248#m
70,70,北京市北京市海淀区,11/28/2022,,北京 海淀区 苏州桥,,"<iframe src=""https://archive.org/embed/ipVpPGXkAUGXyw"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:58:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市海淀区,"40.03316204507791,116.23967780102151",,https://twitter.com/whyyoutouzhele/status/1597183267979296769#m
71,71,北京，海淀黄庄地铁站出口附近，靠近人民大学,11/28/2022,,北京，海淀黄庄地铁站出口附近，靠近人民大学,,https://video.twimg.com/ext_tw_video/1597181831358603265/pu/vid/720x1280/R1TGhd6IInVytnMV.mp4?tag=12,2022-11-28 10:53:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,北京，海淀黄庄地铁站出口附近，靠近人民大学,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1597181864040484864#m
72,72,上海市上海市,11/28/2022,,上海人民广场 多个地铁口已关闭,,"<iframe src=""https://archive.org/embed/ipUOi_WQAAw-4N"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:52:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1597181670385659905#m
73,73,江苏省南京市,11/28/2022,,南京 总统府附近情况,,"<iframe src=""https://archive.org/embed/ipTKEKWQAA2yG1"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:48:00,李老师不是你李老师 twitter@whyyoutouzhele,People,江苏省南京市,"32.05723550180587,118.77807440802562",,https://twitter.com/whyyoutouzhele/status/1597180509389717504#m
74,74,北京市北京市,11/28/2022,,北京 网友称四通桥附近警车密布,,"<iframe src=""https://archive.org/embed/ipSNuZWIAAGi4b"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:44:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1597179510797238273#m
75,75,上海市上海市,11/28/2022,,上海 人民广场11号口,,"<iframe src=""https://archive.org/embed/ipQuzPWIAEwCpD"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:37:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1597177833344098307#m
76,76,北京市北京市,11/28/2022,,北京 中关村附近消息,,"<iframe src=""https://archive.org/embed/ipQgLEXkAQ-gPb"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:36:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1597177559518941184#m
77,77,北京市北京市,11/28/2022,,北京 丰台 网友投稿,,"<iframe src=""https://archive.org/embed/ipQK5qWAAAiT4R"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:35:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1597177293616873472#m
78,78,浙江省杭州市,11/28/2022,,杭州in77 此刻,,https://video.twimg.com/ext_tw_video/1597175526237655040/pu/vid/640x368/_w25vglufwj6OhND.mp4?tag=12,2022-11-28 10:28:00,李老师不是你李老师 twitter@whyyoutouzhele,People,浙江省杭州市,"30.259244461536102,120.2193754157201",,https://twitter.com/whyyoutouzhele/status/1597175555111063552#m
79,79,浙江省杭州市,11/28/2022,,杭州 龙翔桥站今晚七点开始关闭,,https://video.twimg.com/ext_tw_video/1597175124700045313/pu/vid/416x760/ftTD4QyHFLMvRnZZ.mp4?tag=12,2022-11-28 10:26:00,李老师不是你李老师 twitter@whyyoutouzhele,People,浙江省杭州市,"30.259244461536102,120.2193754157201",,https://twitter.com/whyyoutouzhele/status/1597175158737100802#m
80,80,江苏省南京市,11/28/2022,,"11月28日 晚
南京大学校外地下通道，有三个市民手持A4纸",,"<iframe src=""https://archive.org/embed/ipN5rcWAAAsm6D"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:25:00,李老师不是你李老师 twitter@whyyoutouzhele,Student,江苏省南京市,"32.05723550180587,118.77807440802562",,https://twitter.com/whyyoutouzhele/status/1597174887445299202#m
81,81,上海市淮海中路西藏南路,11/28/2022,,上海淮海中路西藏南路交叉口看见一辆反恐车,,"<iframe src=""https://archive.org/embed/ipNUGlXwAAlPMh"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:22:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市淮海中路西藏南路,"31.2272073,121.4746366",,https://twitter.com/whyyoutouzhele/status/1597174034055458818#m
82,82,上海市上海市,11/28/2022,,上海 人民广场站最新情况,,"<iframe src=""https://archive.org/embed/ipLNtXXEAMvRnq"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:13:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1597171750319505408#m
83,83,北京市北京市,11/28/2022,,北京 海淀丹棱街领展门口都是警车，警察正在大街上抓人盘问,,"<iframe src=""https://archive.org/embed/ipKJXgXEAEpjvS"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 10:08:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1597170576384086016#m
84,84,上海市上海市,11/28/2022,,上海 目前情况,,"<iframe src=""https://archive.org/embed/ipIA6ZXwAAItBL"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 09:59:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1597168220842381313#m
85,85,北京市北京市,11/28/2022,,北京 目前的情况,,"<iframe src=""https://archive.org/embed/ipHWyBXoAAll2F"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 09:56:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市北京市,"39.92998577808024,116.39564503787868",,https://twitter.com/whyyoutouzhele/status/1597167510302134272#m
86,86,上海市上海市,11/28/2022,,"网友投稿
此刻 上海人民广场 现场周边警力部署严密
地铁口都有警察，豫园和曲阜路地铁站都有",,https://video.twimg.com/ext_tw_video/1597162655957008386/pu/vid/1280x720/q5EuLCcTBvUc5rqM.mp4?tag=12,2022-11-28 09:37:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1597162847317856256#m
87,87,浙江省杭州市,11/28/2022,,杭州 湖滨 西湖银泰 目前聚集了大量警车,,"<iframe src=""https://archive.org/embed/io9l82X0AEFBQ8"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 09:14:00,李老师不是你李老师 twitter@whyyoutouzhele,People,浙江省杭州市,"30.259244461536102,120.2193754157201",,https://twitter.com/whyyoutouzhele/status/1597156890857046016#m
88,88,北京市亮马桥,11/28/2022,,"网友补充 亮马桥补充视频
现场白衣男子发表演说 
随后民众高喊 不要修正主义",,https://video.twimg.com/ext_tw_video/1597155668942901248/pu/vid/1280x720/M2HFeU_BwqF2itOE.mp4?tag=12,2022-11-28 09:10:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市亮马桥,"39.9482568,116.4562709",,https://twitter.com/whyyoutouzhele/status/1597155959201501184#m
89,89,北京市亮马桥,11/28/2022,,亮马桥附近 目前的情况,,"<iframe src=""https://archive.org/embed/io77C2XkAA4QIG"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 09:06:00,李老师不是你李老师 twitter@whyyoutouzhele,People,北京市亮马桥,"39.9482568,116.4562709",,https://twitter.com/whyyoutouzhele/status/1597155044943880192#m
90,90,四川省成都市,11/28/2022,,"约一小时前 成都 望平街情况 
目前的情况来看，全国各地昨晚发生民众抗议活动的地点应该都已经被重点保护起来。",,"<iframe src=""https://archive.org/embed/io5jWsWIAAcDo1"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 08:59:00,李老师不是你李老师 twitter@whyyoutouzhele,People,四川省成都市,"30.679942845419564,104.06792346330406",,https://twitter.com/whyyoutouzhele/status/1597153288557711361#m
91,91,上海市上海市,11/28/2022,,"昨晚上海华亭路
一只小狗成为了现场的主角",,"<iframe src=""https://archive.org/embed/iowl1yX0AMcE_J"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 08:17:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市上海市,"31.24916171001514,121.48789948569473",,https://twitter.com/whyyoutouzhele/status/1597142673101819904#m
92,92,浙江省杭州市,11/28/2022,,"杭州 此刻 九堡客运中心路段
有网友在车上看到一个超过百人以上的队伍在行走，全程没有说话 也没有举牌。
身后跟着几个警察和两名交警在全程跟随",,"<iframe src=""https://archive.org/embed/iovGByXkAAtGJz"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 08:13:00,李老师不是你李老师 twitter@whyyoutouzhele,People,浙江省杭州市,"30.259244461536102,120.2193754157201",,https://twitter.com/whyyoutouzhele/status/1597141722907037698#m
93,93,湖北省武汉市,11/28/2022,,武汉 昨天民众游行时被拆的隔离墙今天又重新封上了,,https://video.twimg.com/ext_tw_video/1597139858119589889/pu/vid/720x1280/RGIMm-jWF7np6DsU.mp4?tag=12,2022-11-28 08:06:00,李老师不是你李老师 twitter@whyyoutouzhele,People,湖北省武汉市,"30.58108412692075,114.31620010268132",,https://twitter.com/whyyoutouzhele/status/1597139980073472006#m
94,94,广州 海珠广场,11/28/2022,,"网友投稿称 昨晚海珠广场有两名非本地女子手拿纸片写着自由万岁，被本地人指责。
视频中有人在指责中间的女子让他们没工开。
据悉该视频发布在公众号 粤动态 27日晚 21点55 分。 视频2",,https://video.twimg.com/ext_tw_video/1597122876481671168/pu/vid/1272x720/qRwDWWDafe3TEpME.mp4?tag=12,2022-11-28 07:00:00,李老师不是你李老师 twitter@whyyoutouzhele,People,广州 海珠广场,"23.117876,113.26054160146109",,https://twitter.com/whyyoutouzhele/status/1597123141075341313#m
95,95,广州 海珠广场,11/28/2022,,"网友投稿称 昨晚海珠广场有两名非本地女子手拿纸片写着自由万岁，被本地人指责。
视频中有人在指责中间的女子让他们没工开。
据悉该视频发布在公众号 粤动态 27日晚 21点55 分。
视频1",,https://video.twimg.com/ext_tw_video/1597121158830329856/pu/vid/1272x720/XGGI6rB5qOJTFuS5.mp4?tag=12,2022-11-28 06:58:00,李老师不是你李老师 twitter@whyyoutouzhele,People,广州 海珠广场,"23.117876,113.26054160146109",,https://twitter.com/whyyoutouzhele/status/1597122834241048576#m
96,96,上海市乌鲁木齐中路,11/28/2022,,"有网友亲眼看见乌鲁木齐中路路牌被搬走
此前，网上传言称昨天乌鲁木齐被搬路牌为假消息。
据悉，当前乌鲁木齐中路正在进行整治工程，摘路牌可能是施工中的正常行为，与事件关系不大。",,"<iframe src=""https://archive.org/embed/ioUuFEXkAEScho"" width=""640"" height=""480"" frameborder=""0"" webkitallowfullscreen=""true"" mozallowfullscreen=""true"" allowfullscreen></iframe>",2022-11-28 06:18:00,李老师不是你李老师 twitter@whyyoutouzhele,People,上海市乌鲁木齐中路,"31.2167923,121.4403194",,https://twitter.com/whyyoutouzhele/status/1597112626051371008#m
